town,zip,sold_price,units,price_per_unit,sqft,price_per_sqft,gross_annual_income,grm,noi_reported,cap_rate_pct,sold_date,days_on_market,year_built,annual_taxes,sale_to_list_pct,unit_mix
Springfield,1107,520000.0,3.0,173333.33,3072,169.27,60000.0,8.67,60000.0,11.54,2026-05-04,7,2007,8607.36,104.02,3x 3BR
Southbridge,1550,302000.0,2.0,151000.0,2434,124.08,,,,,2026-05-04,17,1910,4358.0,136.04,2x 3BR
Gardner,1440,400000.0,2.0,200000.0,1359,294.33,36600.0,10.93,36600.0,9.15,2026-05-04,89,1910,4515.0,100.03,"1x 1BR, 1x 2BR"
North Attleboro,2760,610000.0,2.0,305000.0,1824,334.43,48600.0,12.55,46450.0,7.61,2026-05-04,37,1890,5369.0,100.16,"1x 2BR, 1x 3BR"
Marblehead,1945,1220000.0,2.0,610000.0,2820,432.62,,,,,2026-05-04,20,1750,9943.0,122.61,"1x 1BR, 1x 2BR"
Boston,2128,830000.0,2.0,415000.0,2068,401.35,30000.0,27.67,30000.0,3.61,2026-05-04,39,1900,7966.0,94.87,"1x 2BR, 1x 4BR"
Methuen,1844,744000.0,2.0,372000.0,2402,309.74,,,,,2026-05-04,22,1850,6701.0,100.68,"1x 2BR, 1x 3BR"
New Bedford,2740,485000.0,2.0,242500.0,1900,255.26,,,,,2026-05-04,49,1940,5000.0,102.11,2x 3BR
Walpole,2081,705000.0,2.0,352500.0,1776,396.96,,,,,2026-05-04,21,1926,6162.0,102.92,2x 2BR
Worcester,1607,600000.0,2.0,300000.0,2584,232.2,24000.0,25.0,24000.0,4.0,2026-05-04,21,1890,6106.0,101.87,"1x 2BR, 1x 3BR"
Gardner,1440,415000.0,2.0,207500.0,1998,207.71,14400.0,28.82,14400.0,3.47,2026-05-04,18,1922,4380.0,100.0,2x 2BR
Belmont,2478,2350000.0,2.0,1175000.0,3390,693.22,,,,,2026-05-04,9,1919,12882.0,100.0,"1x 3BR, 1x 4BR"
Haverhill,1830,624000.0,2.0,312000.0,2394,260.65,,,,,2026-05-04,21,1953,5898.0,108.52,"1x 1BR, 1x 4BR"
Watertown,2472,1015000.0,3.0,338333.33,2957,343.25,47700.0,21.28,47700.0,4.7,2026-05-04,23,1920,9157.36,103.57,"1x 1BR, 2x 2BR"
Fitchburg,1420,650000.0,3.0,216666.67,3521,184.61,66000.0,9.85,66000.0,10.15,2026-05-04,23,1910,5700.0,109.26,3x 3BR
Boston,2128,1425000.0,3.0,475000.0,2700,527.78,126600.0,11.26,126600.0,8.88,2026-05-05,20,1899,12788.0,103.64,"1x 3BR, 2x 4BR"
Weymouth,2189,710000.0,3.0,236666.67,1524,465.88,55200.0,12.86,55200.0,7.77,2026-05-05,45,1893,5253.0,101.57,3x 1BR
Somerville,2143,1120000.0,2.0,560000.0,2301,486.74,,,,,2026-05-05,17,1875,12005.0,106.77,"1x 1BR, 1x 3BR"
Dartmouth,2748,885000.0,3.0,295000.0,3035,291.6,25200.0,35.12,25200.0,2.85,2026-05-05,71,1918,3416.0,98.34,"1x 2BR, 2x 3BR"
Haverhill,1830,760000.0,3.0,253333.33,4488,169.34,,,,,2026-05-05,23,1890,7653.0,98.06,3x 3BR
Worcester,1609,690000.0,2.0,345000.0,2383,289.55,48000.0,14.38,48000.0,6.96,2026-05-05,18,1935,0.0,106.17,"1x 2BR, 1x 3BR"
Lowell,1851,720000.0,2.0,360000.0,1666,432.17,,,,,2026-05-05,158,1960,5993.0,97.56,2x 2BR
Worcester,1602,430000.0,2.0,215000.0,1092,393.77,41400.0,10.39,27728.0,6.45,2026-05-05,61,1964,4492.0,97.95,2x 1BR
Lawrence,1841,720000.0,3.0,240000.0,2728,263.93,,,,,2026-05-05,9,1900,6214.0,102.86,"2x 2BR, 1x 3BR"
Marlborough,1752,650000.0,2.0,325000.0,2320,280.17,,,,,2026-05-06,21,1890,6021.0,105.01,2x 2BR
Worcester,1603,627000.0,4.0,156750.0,3878,161.68,,,,,2026-05-06,141,1908,7330.0,96.48,"2x 1BR, 2x 2BR"
Athol,1331,336700.0,2.0,168350.0,2406,139.94,17400.0,19.35,17400.0,5.17,2026-05-06,47,1900,3277.0,99.06,2x 3BR
Southbridge,1550,525000.0,2.0,262500.0,3060,171.57,,,,,2026-05-06,21,1925,6512.0,100.96,2x 2BR
Quincy,2170,950000.0,2.0,475000.0,2272,418.13,48000.0,19.79,48000.0,5.05,2026-05-06,24,1930,11502.0,90.48,2x 1BR
Quincy,2169,1325000.0,4.0,331250.0,3117,425.09,60000.0,22.08,48350.0,3.65,2026-05-06,15,1900,11709.0,98.15,"2x 2BR, 2x 3BR"
North Attleboro,2760,650000.0,2.0,325000.0,2472,262.94,24000.0,27.08,24000.0,3.69,2026-05-06,37,1890,5383.0,104.02,2x 2BR
Millbury,1527,450000.0,3.0,150000.0,1454,309.49,21600.0,20.83,21600.0,4.8,2026-05-06,20,1920,5506.0,94.94,3x 2BR
Methuen,1844,910000.0,3.0,303333.33,2916,312.07,,,,,2026-05-06,66,1930,8083.0,101.22,"2x 1BR, 1x 3BR"
Northampton,1062,350000.0,1.0,350000.0,1404,249.29,12000.0,29.17,12000.0,3.43,2026-05-07,41,1900,5191.71,77.78,"1x 0BR, 1x 2BR"
Springfield,1107,540000.0,3.0,180000.0,4686,115.24,52800.0,10.23,52800.0,9.78,2026-05-07,21,1897,5847.0,103.87,"1x 3BR, 2x 4BR"
Springfield,1104,450000.0,2.0,225000.0,3475,129.5,21600.0,20.83,50400.0,11.2,2026-05-07,34,1926,5643.0,100.0,"1x 3BR, 1x 5BR"
Fall River,2723,314250.0,2.0,157125.0,1464,214.65,9600.0,32.73,9600.0,3.05,2026-05-07,78,1925,3406.0,78.56,"1x 1BR, 1x 2BR"
Danvers,1923,735000.0,2.0,367500.0,1740,422.41,64800.0,11.34,64800.0,8.82,2026-05-07,36,1920,7674.0,96.02,"1x 1BR, 1x 3BR"
Rockland,2370,870000.0,3.0,290000.0,3301,263.56,64200.0,13.55,64200.0,7.38,2026-05-07,19,1880,9387.0,100.12,"2x 2BR, 1x 4BR"
Boston,2119,900000.0,3.0,300000.0,2400,375.0,72000.0,12.5,72000.0,8.0,2026-05-07,7,1890,9280.41,100.11,3x 2BR
Worcester,1603,799900.0,3.0,266633.33,4399,181.84,82800.0,9.66,82800.0,10.35,2026-05-07,21,1910,8066.0,100.0,3x 3BR
North Andover,1845,937000.0,2.0,468500.0,2298,407.75,27600.0,33.95,27600.0,2.95,2026-05-07,21,1900,7345.0,104.23,2x 2BR
New Bedford,2740,507000.0,2.0,253500.0,1850,274.05,16800.0,30.18,16800.0,3.31,2026-05-07,21,1915,4119.0,101.42,2x 2BR
Worcester,1604,480000.0,2.0,240000.0,1680,285.71,12000.0,40.0,12000.0,2.5,2026-05-07,50,1915,5141.0,97.98,2x 2BR
Webster,1570,485000.0,2.0,242500.0,1937,250.39,19200.0,25.26,19200.0,3.96,2026-05-07,11,1920,3449.0,107.79,2x 3BR
Peabody,1960,1000000.0,3.0,333333.33,2300,434.78,52800.0,18.94,52800.0,5.28,2026-05-07,13,1889,6258.0,102.56,"1x 1BR, 2x 3BR"
Lowell,1850,600000.0,2.0,300000.0,2048,292.97,21000.0,28.57,21000.0,3.5,2026-05-07,5,1929,5326.0,92.45,2x 3BR
Fall River,2724,1150000.0,10.0,115000.0,11457,100.38,148200.0,7.76,97200.0,8.45,2026-05-08,15,1909,10479.0,95.83,5x 3BR
Waltham,2453,1925000.0,6.0,320833.33,5543,347.28,,,,,2026-05-08,87,1890,16256.0,87.7,"3x 1BR, 1x 2BR, 1x 3BR"
Whitman,2382,675000.0,2.0,337500.0,2723,247.89,,,,,2026-05-08,28,1925,8210.0,97.84,2x 3BR
Worcester,1606,650000.0,3.0,216666.67,2910,223.37,,,,,2026-05-08,11,1900,7843.0,100.02,"1x 2BR, 2x 3BR"
Taunton,2780,700000.0,3.0,233333.33,2606,268.61,72000.0,9.72,72000.0,10.29,2026-05-08,11,1875,5576.0,101.46,"1x 2BR, 2x 3BR"
Springfield,1108,450000.0,2.0,225000.0,3059,147.11,,,,,2026-05-08,20,1905,3004.0,102.3,"1x 1BR, 1x 5BR"
Methuen,1844,800000.0,3.0,266666.67,5616,142.45,,,,,2026-05-08,36,1850,11668.0,72.73,"1x 2BR, 1x 3BR, 1x 4BR"
Winchendon,1475,555000.0,2.0,277500.0,2498,222.18,,,,,2026-05-08,31,1801,2338.0,100.91,"1x 2BR, 1x 3BR"
Boston,2125,1225000.0,3.0,408333.33,3321,368.86,99.0,12373.74,99.0,0.01,2026-05-08,120,1905,99.0,100.0,"2x 3BR, 1x 4BR"
Springfield,1108,410000.0,2.0,205000.0,3163,129.62,50700.0,8.09,50700.0,12.37,2026-05-08,91,1900,4641.0,98.8,"1x 2BR, 1x 5BR"
West Brookfield,1585,400000.0,2.0,200000.0,2020,198.02,31800.0,12.58,31800.0,7.95,2026-05-08,64,1955,3589.0,95.47,"1x 1BR, 1x 2BR"
Fall River,2720,462000.0,3.0,154000.0,3077,150.15,,,,,2026-05-08,24,1900,5973.04,102.69,3x 3BR
Springfield,1108,500000.0,2.0,250000.0,3096,161.5,,,,,2026-05-08,13,1898,5149.0,102.25,"1x 4BR, 1x 5BR"
Boston,2134,1109000.0,2.0,554500.0,2814,394.1,50820.0,21.82,,,2026-05-08,9,1945,12988.0,96.52,"1x 3BR, 1x 5BR"
Boston,2125,1500000.0,3.0,500000.0,3966,378.21,135600.0,11.06,135600.0,9.04,2026-05-08,48,1905,10134.0,101.69,"1x 3BR, 2x 4BR"
Sutton,1590,455000.0,2.0,227500.0,1830,248.63,20100.0,22.64,20100.0,4.42,2026-05-08,44,1830,5802.0,96.81,2x 3BR
Brockton,2302,900000.0,2.0,450000.0,3000,300.0,,,,,2026-05-08,3,1887,6843.0,100.01,"1x 3BR, 1x 5BR"
Lowell,1850,787000.0,3.0,262333.33,3467,227.0,79428.0,9.91,59786.0,7.6,2026-05-08,23,1900,7200.0,101.68,"1x 1BR, 1x 3BR, 1x 4BR"
Worcester,1604,871500.0,3.0,290500.0,3891,223.98,31800.0,27.41,31800.0,3.65,2026-05-08,23,1910,8172.0,98.48,"1x 1BR, 2x 3BR, 1x 4BR"
Springfield,1108,410000.0,2.0,205000.0,2440,168.03,22800.0,17.98,22800.0,5.56,2026-05-08,21,1922,5557.0,110.84,2x 3BR
Fall River,2724,320000.0,2.0,160000.0,1562,204.87,19200.0,16.67,19200.0,6.0,2026-05-08,60,1930,3887.0,87.67,2x 2BR
Springfield,1104,400000.0,2.0,200000.0,2392,167.22,,,,,2026-05-08,3,1922,4738.0,97.58,2x 3BR
Lynn,1905,810000.0,2.0,405000.0,1926,420.56,47820.0,16.94,42520.0,5.25,2026-05-08,29,1860,6519.0,101.38,"1x 2BR, 1x 3BR"
Dennis,2639,975000.0,2.0,487500.0,2468,395.06,,,,,2026-05-08,12,1930,3354.0,100.0,"1x 2BR, 1x 3BR"
Boston,2126,915000.0,1.0,915000.0,3434,266.45,45000.0,20.33,45000.0,4.92,2026-05-08,23,1925,7756.0,114.52,"2x 2BR, 1x 3BR"
Cambridge,2139,2230000.0,2.0,1115000.0,3410,653.96,,,,,2026-05-08,18,1894,10797.0,106.19,"1x 3BR, 1x 4BR"
Gardner,1440,290000.0,2.0,145000.0,1845,157.18,,,,,2026-05-08,15,1820,3772.0,96.67,2x 2BR
Boston,2124,1220000.0,3.0,406666.67,4145,294.33,83220.0,14.66,83220.0,6.82,2026-05-08,14,1890,99.0,103.39,"2x 3BR, 1x 4BR"
Boston,2124,995000.0,2.0,497500.0,3102,320.76,22800.0,43.64,22800.0,2.29,2026-05-08,5,1895,7940.0,104.85,2x 3BR
Gloucester,1930,850000.0,3.0,283333.33,2596,327.43,39600.0,21.46,39600.0,4.66,2026-05-08,6,1989,7875.0,101.31,"1x 1BR, 1x 2BR, 1x 3BR"
Boston,2126,1049000.0,3.0,349666.67,3588,292.36,42000.0,24.98,42000.0,4.0,2026-05-08,30,1905,12633.08,100.0,3x 4BR
Charlton,1507,515000.0,3.0,171666.67,2810,183.27,18000.0,28.61,18000.0,3.5,2026-05-08,279,1850,7219.0,89.57,"2x 1BR, 1x 2BR"
Salem,1970,580000.0,2.0,290000.0,2640,219.7,,,,,2026-05-08,7,1860,5303.0,122.11,2x 2BR
Woburn,1801,765000.0,2.0,382500.0,2352,325.26,,,,,2026-05-11,80,1900,5646.0,90.01,2x 2BR
Fall River,2721,605000.0,4.0,151250.0,2288,264.42,18000.0,33.61,18000.0,2.98,2026-05-11,19,1960,7524.0,93.08,4x 2BR
Waltham,2451,1310000.0,4.0,327500.0,3343,391.86,68400.0,19.15,68400.0,5.22,2026-05-11,31,1900,10406.0,109.17,"3x 1BR, 1x 3BR"
Worcester,1604,755000.0,3.0,251666.67,4545,166.12,10200.0,74.02,1640.0,0.22,2026-05-11,8,1920,9459.0,104.14,3x 3BR
Haverhill,1835,820000.0,3.0,273333.33,2232,367.38,46200.0,17.75,38598.0,4.71,2026-05-11,20,1915,6470.0,105.81,3x 2BR
Boston,2121,851000.0,2.0,425500.0,2926,290.84,,,,,2026-05-11,30,1910,6813.0,116.59,"1x 3BR, 1x 4BR"
Lawrence,1841,700000.0,2.0,350000.0,2168,322.88,,,,,2026-05-11,3,1962,5504.0,117.67,2x 2BR
New Bedford,2740,640000.0,3.0,213333.33,3408,187.79,,,,,2026-05-11,42,1910,7663.0,94.26,"1x 1BR, 2x 2BR"
Avon,2322,920000.0,4.0,230000.0,5250,175.24,89400.0,10.29,69408.0,7.54,2026-05-11,56,1900,4584.0,96.85,"2x 1BR, 2x 2BR"
Boston,2124,1322000.0,3.0,440666.67,4272,309.46,133380.0,9.91,133380.0,10.09,2026-05-11,25,1905,14724.0,97.93,3x 4BR
Worcester,1603,900000.0,3.0,300000.0,4512,199.47,52800.0,17.05,52800.0,5.87,2026-05-11,50,1910,10272.0,100.0,3x 3BR
Attleboro,2703,655000.0,2.0,327500.0,1925,340.26,,,,,2026-05-11,62,1900,5169.43,93.71,2x 2BR
North Attleboro,2760,805000.0,3.0,268333.33,2210,364.25,48600.0,16.56,48600.0,6.04,2026-05-11,33,1912,5610.0,93.71,"2x 2BR, 1x 3BR"
Fall River,2720,180000.0,2.0,90000.0,2499,72.03,,,,,2026-05-11,49,1930,3282.0,80.0,2x 2BR
Quincy,2169,778000.0,2.0,389000.0,1919,405.42,55800.0,13.94,55800.0,7.17,2026-05-11,29,1880,7324.0,97.37,2x 2BR
Boston,2124,1135000.0,2.0,567500.0,2713,418.36,,,,,2026-05-11,92,1928,9364.0,98.7,"1x 2BR, 1x 4BR"
Lawrence,1841,830000.0,3.0,276666.67,3258,254.76,,,,,2026-05-11,24,1900,5893.0,103.75,3x 3BR
Taunton,2780,845000.0,3.0,281666.67,2790,302.87,76200.0,11.09,76200.0,9.02,2026-05-11,29,1900,6905.0,99.42,"1x 2BR, 2x 3BR"
Fitchburg,1420,540000.0,2.0,270000.0,3179,169.86,,,,,2026-05-11,5,1930,5856.0,103.87,"1x 2BR, 1x 3BR"
Waltham,2451,940875.0,2.0,470437.5,3136,300.02,69600.0,13.52,69600.0,7.4,2026-05-11,64,1910,7046.0,94.09,"1x 1BR, 1x 3BR"
Palmer,1069,297000.0,3.0,99000.0,2039,145.66,32400.0,9.17,8400.0,2.83,2026-05-11,11,1900,4225.81,99.0,"2x 1BR, 1x 2BR"
Fall River,2724,925000.0,5.0,185000.0,5839,158.42,90600.0,10.21,90600.0,9.79,2026-05-11,15,1900,8296.0,97.37,"1x 1BR, 1x 2BR, 3x 3BR"
Greenfield,1301,355000.0,2.0,177500.0,1858,191.07,,,,,2026-05-11,172,1880,4256.0,100.0,"1x 2BR, 1x 4BR"
Revere,2151,845000.0,2.0,422500.0,2234,378.25,30000.0,28.17,30000.0,3.55,2026-05-12,21,1900,5942.0,106.29,"1x 2BR, 1x 4BR"
Malden,2148,980000.0,2.0,490000.0,2780,352.52,,,,,2026-05-12,7,1900,9457.0,98.01,"1x 1BR, 1x 4BR"
Winthrop,2152,650000.0,2.0,325000.0,2278,285.34,,,,,2026-05-12,32,1930,7499.0,100.0,"1x 1BR, 1x 2BR"
Lowell,1852,670000.0,2.0,335000.0,3254,205.9,,,,,2026-05-12,70,1900,6602.0,100.75,2x 2BR
Fitchburg,1420,610000.0,2.0,305000.0,2768,220.38,49500.0,12.32,49500.0,8.11,2026-05-12,29,1895,5296.0,106.11,2x 3BR
Marblehead,1945,1075000.0,2.0,537500.0,2441,440.39,,,,,2026-05-12,11,1938,9655.0,100.0,"1x 1BR, 1x 3BR"
Boston,2124,1900000.0,6.0,316666.67,5442,349.14,187740.0,10.12,,,2026-05-12,49,1899,10107.0,95.0,5x 2BR
Uxbridge,1569,615000.0,2.0,307500.0,2928,210.04,,,,,2026-05-12,43,1910,5424.0,96.11,2x 3BR
Fitchburg,1420,405000.0,2.0,202500.0,1733,233.7,14400.0,28.12,14400.0,3.56,2026-05-12,28,1920,4658.0,98.78,"1x 1BR, 1x 2BR"
Springfield,1108,485000.0,4.0,121250.0,5602,86.58,64320.0,7.54,64320.0,13.26,2026-05-12,68,1922,6306.92,97.02,"1x 1BR, 1x 2BR, 2x 3BR"
Taunton,2780,850000.0,4.0,212500.0,2658,319.79,85800.0,9.91,85800.0,10.09,2026-05-12,16,1900,6056.0,100.01,"2x 1BR, 2x 2BR"
Lowell,1854,700000.0,2.0,350000.0,2434,287.59,43200.0,16.2,43200.0,6.17,2026-05-12,14,1930,7892.0,100.14,2x 2BR
Chicopee,1020,475000.0,3.0,158333.33,2851,166.61,29640.0,16.03,29640.0,6.24,2026-05-12,131,1900,5197.0,96.96,"2x 2BR, 1x 3BR"
Ipswich,1938,810000.0,2.0,405000.0,2033,398.43,61800.0,13.11,61800.0,7.63,2026-05-12,19,1900,6602.0,101.38,"1x 2BR, 1x 3BR"
Ware,1082,70000.0,2.0,35000.0,2718,25.75,,,,,2026-05-12,105,1920,2762.0,56.0,2x 2BR
Fitchburg,1420,650000.0,3.0,216666.67,3394,191.51,48000.0,13.54,48000.0,7.38,2026-05-13,0,1900,7483.0,100.0,2x 3BR
Worcester,1605,815000.0,3.0,271666.67,3425,237.96,80100.0,10.17,80100.0,9.83,2026-05-13,24,1910,8709.0,100.0,3x 3BR
Boston,2127,1335000.0,3.0,445000.0,1988,671.53,76800.0,17.38,76800.0,5.75,2026-05-13,23,1929,13869.0,98.96,3x 1BR
Tisbury,2568,1000000.0,4.0,250000.0,1999,500.25,,,,,2026-05-13,46,1974,394100.0,66.89,4x 1BR
Fitchburg,1420,560000.0,2.0,280000.0,2672,209.58,27600.0,20.29,27600.0,4.93,2026-05-13,21,1925,6116.0,101.82,"1x 3BR, 1x 4BR"
Westfield,1085,380000.0,2.0,190000.0,1540,246.75,15600.0,24.36,15600.0,4.11,2026-05-13,16,1948,3804.0,108.57,2x 2BR
Fitchburg,1420,581000.0,3.0,193666.67,3762,154.44,18600.0,31.24,15800.0,2.72,2026-05-13,17,1935,7008.0,109.64,3x 3BR
Weymouth,2191,630000.0,2.0,315000.0,2161,291.53,36000.0,17.5,36000.0,5.71,2026-05-13,26,1650,5990.0,95.6,"1x 3BR, 1x 4BR"
Wakefield,1880,1070000.0,2.0,535000.0,2433,439.79,,,,,2026-05-13,18,1897,9654.0,108.19,"1x 2BR, 1x 3BR"
Everett,2149,1255000.0,3.0,418333.33,3367,372.74,,,,,2026-05-13,14,1900,12540.0,104.67,"2x 2BR, 1x 3BR"
Fitchburg,1420,700000.0,3.0,233333.33,3948,177.3,48000.0,14.58,48000.0,6.86,2026-05-13,0,1900,6908.0,100.0,3x 3BR
Springfield,1108,465000.0,2.0,232500.0,3652,127.33,,,,,2026-05-13,8,1913,5775.0,110.74,"1x 2BR, 1x 5BR"
New Bedford,2744,580000.0,3.0,193333.33,2400,241.67,,,,,2026-05-13,28,1892,4715.0,105.47,3x 3BR
Peabody,1960,950000.0,2.0,475000.0,2400,395.83,90000.0,10.56,85900.0,9.04,2026-05-13,40,2019,10909.87,86.36,"1x 0BR, 1x 3BR"
Melrose,2176,795000.0,2.0,397500.0,1819,437.05,,,,,2026-05-14,22,1895,7351.0,102.58,2x 2BR
Fall River,2723,630000.0,3.0,210000.0,2481,253.93,36000.0,17.5,36000.0,5.71,2026-05-14,26,1900,4124.0,100.8,"1x 1BR, 2x 2BR"
Holyoke,1040,432000.0,2.0,216000.0,2340,184.62,40800.0,10.59,40800.0,9.44,2026-05-14,15,1920,4732.0,102.88,2x 3BR
Springfield,1105,340000.0,2.0,170000.0,1776,191.44,,,,,2026-05-14,9,1906,3083.0,102.1,2x 2BR
Swampscott,1907,850000.0,2.0,425000.0,2692,315.75,28800.0,29.51,28800.0,3.39,2026-05-14,5,1935,8364.0,100.0,2x 3BR
Revere,2151,1355000.0,4.0,338750.0,4276,316.88,112848.0,12.01,81490.0,6.01,2026-05-14,21,1900,11930.0,98.55,4x 2BR
Milford,1757,700000.0,2.0,350000.0,3092,226.39,62400.0,11.22,57050.0,8.15,2026-05-14,51,1890,7727.0,100.72,2x 3BR
Medford,2155,1300000.0,2.0,650000.0,2604,499.23,,,,,2026-05-14,9,1918,9276.0,123.81,"1x 2BR, 1x 3BR"
New Bedford,2740,599000.0,3.0,199666.67,2735,219.01,26400.0,22.69,26400.0,4.41,2026-05-14,60,1923,5049.0,100.0,"1x 2BR, 2x 3BR"
Hardwick,1037,439900.0,2.0,219950.0,3536,124.41,21600.0,20.37,17072.0,3.88,2026-05-14,21,1868,2484.0,100.0,2x 4BR
Milton,2186,1005000.0,2.0,502500.0,2300,436.96,34800.0,28.88,34800.0,3.46,2026-05-14,7,1915,8342.0,111.79,2x 3BR
South Hadley,1075,405000.0,2.0,202500.0,1848,219.16,35400.0,11.44,35400.0,8.74,2026-05-14,30,1930,4373.0,95.32,2x 2BR
Dartmouth,2748,649000.0,2.0,324500.0,2344,276.88,14400.0,45.07,14400.0,2.22,2026-05-14,14,1925,3197.0,101.56,2x 3BR
Athol,1331,449998.0,2.0,224999.0,3002,149.9,46800.0,9.62,46800.0,10.4,2026-05-14,25,1900,4284.0,100.0,2x 3BR
Revere,2151,875000.0,2.0,437500.0,2163,404.53,34800.0,25.14,34800.0,3.98,2026-05-14,137,1956,6094.0,100.0,2x 3BR
Springfield,1151,450000.0,2.0,225000.0,2851,157.84,12000.0,37.5,12000.0,2.67,2026-05-15,8,1897,6355.0,100.0,"1x 3BR, 1x 5BR"
Lynn,1902,830000.0,2.0,415000.0,2411,344.26,80400.0,10.32,80400.0,9.69,2026-05-15,12,1900,7697.0,110.67,2x 3BR
Winthrop,2152,850000.0,2.0,425000.0,2103,404.18,18000.0,47.22,18000.0,2.12,2026-05-15,149,1900,6682.0,106.26,2x 2BR
Springfield,1109,165000.0,3.0,55000.0,3972,41.54,,,,,2026-05-15,20,1913,4867.0,100.0,3x 3BR
Mansfield,2048,595000.0,2.0,297500.0,1758,338.45,,,,,2026-05-15,29,1923,9868.0,88.15,2x 2BR
North Andover,1845,850000.0,2.0,425000.0,2808,302.71,26400.0,32.2,26400.0,3.11,2026-05-15,57,1920,8308.75,100.01,"1x 2BR, 1x 3BR"
Worcester,1603,445000.0,2.0,222500.0,2350,189.36,11400.0,39.04,,,2026-05-15,20,1973,4708.0,103.49,2x 2BR
Westfield,1085,410000.0,2.0,205000.0,2438,168.17,,,,,2026-05-15,82,1890,3830.0,101.23,"1x 2BR, 1x 3BR"
Boston,2132,1045000.0,2.0,522500.0,2640,395.83,,,,,2026-05-15,90,1910,9541.0,95.0,2x 2BR
Holbrook,2343,770000.0,2.0,385000.0,2515,306.16,39984.0,19.26,32578.0,4.23,2026-05-15,49,1870,7560.0,98.72,2x 2BR
Somerset,2726,650000.0,2.0,325000.0,2422,268.37,,,,,2026-05-15,34,1941,6020.0,100.15,2x 2BR
Brockton,2302,710000.0,2.0,355000.0,2142,331.47,21600.0,32.87,21600.0,3.04,2026-05-15,19,1925,6656.0,105.2,"1x 2BR, 1x 3BR"
Northbridge,1588,2900000.0,12.0,241666.67,14060,206.26,345480.0,8.39,270579.0,9.33,2026-05-15,69,1915,19127.0,98.31,5x 4BR
Danvers,1923,580000.0,2.0,290000.0,2048,283.2,,,,,2026-05-15,22,1975,7063.0,80.56,2x 2BR
Fall River,2723,400000.0,2.0,200000.0,1357,294.77,,,,,2026-05-15,14,1930,3556.0,97.56,2x 1BR
Ashland,1721,1100000.0,8.0,137500.0,4814,228.5,,,,,2026-05-15,57,1950,13651.0,55.03,"4x 1BR, 1x 2BR"
Lynn,1902,875000.0,2.0,437500.0,2488,351.69,,,,,2026-05-15,40,1910,7033.0,98.43,2x 4BR
Lowell,1850,609000.0,2.0,304500.0,2456,247.96,,,,,2026-05-15,14,1925,5914.0,108.31,"1x 2BR, 1x 3BR"
Springfield,1104,523000.0,3.0,174333.33,3850,135.84,56820.0,9.2,56820.0,10.86,2026-05-15,29,1923,4357.0,99.62,3x 2BR
Boston,2122,1380000.0,3.0,460000.0,4233,326.01,123048.0,11.22,123048.0,8.92,2026-05-15,15,1915,14327.0,100.36,3x 3BR
Boston,2124,900000.0,2.0,450000.0,3213,280.11,,,,,2026-05-15,84,1920,8624.0,94.84,"1x 1BR, 1x 3BR"
Springfield,1104,380000.0,2.0,190000.0,2150,176.74,17400.0,21.84,17400.0,4.58,2026-05-15,38,1924,4469.0,95.81,2x 3BR
Boston,2126,737000.0,2.0,368500.0,2168,339.94,,,,,2026-05-15,23,1935,5863.0,105.29,"1x 2BR, 1x 3BR"
Springfield,1109,339900.0,2.0,169950.0,3487,97.48,,,,,2026-05-15,20,1915,3798.0,110.0,"2x 2BR, 1x 3BR"
Taunton,2780,520000.0,2.0,260000.0,1964,264.77,,,,,2026-05-15,20,1910,5642.0,96.3,2x 2BR
Lawrence,1843,1150000.0,4.0,287500.0,4641,247.79,,,,,2026-05-15,18,1890,6398.0,104.55,"1x 1BR, 1x 2BR, 1x 3BR, 1x 4BR"
Arlington,2474,1585000.0,2.0,792500.0,3314,478.27,,,,,2026-05-15,23,1923,13516.0,115.27,"1x 2BR, 1x 3BR"
West Springfield,1089,665000.0,3.0,221666.67,3453,192.59,,,,,2026-05-15,5,1900,4173.0,95.01,3x 3BR
Saugus,1906,842500.0,2.0,421250.0,1937,434.95,,,,,2026-05-15,8,1900,7424.0,100.42,"1x 2BR, 1x 3BR"
Worcester,1610,735000.0,3.0,245000.0,2750,267.27,64800.0,11.34,64800.0,8.82,2026-05-15,7,1890,6714.0,105.0,"2x 2BR, 1x 3BR"
Boston,2124,1245000.0,3.0,415000.0,3310,376.13,,,,,2026-05-18,15,1910,9686.0,99.6,"1x 2BR, 1x 3BR, 1x 4BR"
Springfield,1105,380000.0,2.0,190000.0,2648,143.5,,,,,2026-05-18,30,1907,3491.93,101.09,"1x 1BR, 1x 2BR"
Fitchburg,1420,655000.0,3.0,218333.33,4385,149.37,69600.0,9.41,69600.0,10.63,2026-05-18,18,1900,6440.0,98.5,"1x 2BR, 1x 3BR, 1x 4BR"
Boston,2130,1495000.0,2.0,747500.0,3903,383.04,22800.0,65.57,22800.0,1.53,2026-05-18,18,1890,13452.76,99.73,"1x 2BR, 1x 6BR"
Sturbridge,1518,200000.0,2.0,100000.0,3120,64.1,16800.0,11.9,16800.0,8.4,2026-05-18,23,1825,5638.0,72.73,2x 3BR
Somerville,2143,755000.0,2.0,377500.0,2264,333.48,28800.0,26.22,28800.0,3.81,2026-05-18,47,1900,7450.0,93.33,2x 3BR
Malden,2148,685000.0,2.0,342500.0,2513,272.58,,,,,2026-05-18,7,1900,8144.0,109.6,"1x 2BR, 1x 4BR"
